,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
96,519642,银河智造混合,YHZZHH,33.4107,,0,2019/4/1,1.293,1.293,2020/4/1,1.725,1.725,2016/3/11,1,0.15%,1,0.15%,1,1.50%
97,2770,安信新回报混合A,AXXHBHHA,33.3692,,0,2019/4/1,1.4897,1.5397,2020/4/1,1.9868,2.0368,2016/5/9,1,0.08%,1,0.08%,1,0.80%
98,3961,易方达瑞程灵活配置混合A,YFDRCLHPZHHA,33.3227,,0,2019/4/1,1.2523,1.2523,2020/4/1,1.6696,1.6696,2016/12/15,1,0.06%,1,0.06%,1,0.60%
99,5211,银河智慧混合,YHZHHH,33.2724,,0,2019/4/1,1.0381,1.0381,2020/4/1,1.3835,1.3835,2017/12/1,1,0.15%,1,0.15%,1,1.50%
100,522,华润元大信息传媒科技混合,HRYDXXCMKJHH,33.2398,,0,2019/4/1,1.426,1.426,2020/4/1,1.9,1.9,2014/3/31,1,0.15%,1,0.15%,1,1.50%
101,452,南方医药保健灵活配置混合A,NFYYBJLHPZHHA,33.2334,,0,2019/4/1,1.667,1.882,2020/4/1,2.221,2.436,2014/1/23,1,0.15%,1,0.15%,1,1.50%
102,580002,东吴双动力混合A,DWSDLHHA,33.1379,,0,2019/4/1,0.6651,1.7279,2020/4/1,0.8855,1.9483,2006/12/15,1,0.15%,1,0.15%,1,1.50%
103,1540,浙商汇金转型驱动,ZSHJZXQD,33.1316,,0,2019/4/1,0.661,0.661,2020/4/1,0.88,0.88,2015/7/27,1,0.15%,1,0.15%,1,1.50%
104,2771,安信新回报混合C,AXXHBHHC,33.1035,,0,2019/4/1,1.4796,1.5296,2020/4/1,1.9694,2.0194,2016/5/9,1,0.00%,,,,
105,3962,易方达瑞程灵活配置混合C,YFDRCLHPZHHC,33.0883,,0,2019/4/1,1.2651,1.2651,2020/4/1,1.6837,1.6837,2016/12/15,1,0.00%,,,,
106,110023,易方达医疗保健行业混合,YFDYLBJHYHH,33.0444,,0,2019/4/1,1.846,1.846,2020/4/1,2.456,2.456,2011/1/28,1,0.15%,1,0.15%,1,1.50%
107,519655,银河服务混合,YHFWHH,33.0266,,0,2019/4/1,0.978,0.978,2020/4/1,1.301,1.301,2015/4/22,1,0.15%,1,0.15%,1,1.50%
108,410003,华富成长趋势混合,HFCZQSHH,32.8401,0.05,1,2019/4/1,1.0235,1.3135,2020/4/1,1.3172,1.6572,2007/3/19,1,0.15%,1,0.15%,1,1.50%
109,1702,东方创新科技混合,DFCXKJHH,32.8205,,0,2019/4/1,0.8449,0.8449,2020/4/1,1.1222,1.1222,2015/9/8,1,0.15%,1,0.15%,1,1.50%
110,5453,前海开源医疗健康A,QHKYYLJKA,32.7512,,0,2019/4/1,1.0879,1.0879,2020/4/1,1.4442,1.4442,2018/1/19,1,0.15%,1,0.15%,1,1.50%
111,5050,长安鑫旺价值混合C,CAXWJZHHC,32.7262,,0,2019/4/1,1.2024,1.2024,2020/4/1,1.5959,1.5959,2017/9/21,1,0.00%,,,,
112,5454,前海开源医疗健康C,QHKYYLJKC,32.6524,,0,2019/4/1,1.0866,1.0866,2020/4/1,1.4414,1.4414,2018/1/19,1,0.00%,,,,
113,1704,国投瑞银进宝灵活配置混合,GTRYJBLHPZHH,32.565,,0,2019/4/1,1.0846,1.1096,2020/4/1,1.4378,1.4628,2015/8/26,1,0.15%,1,0.15%,1,1.50%
114,3889,汇安丰泽混合A,HAFZHHA,32.5106,,0,2019/4/1,1.8191,1.8191,2020/4/1,2.4105,2.4105,2017/1/13,1,0.15%,1,0.15%,1,1.50%
115,3890,汇安丰泽混合C,HAFZHHC,32.4833,,0,2019/4/1,1.7803,1.7803,2020/4/1,2.3586,2.3586,2017/1/13,1,0.00%,,,,
116,1679,前海开源中国稀缺资产混合A,QHKYZGXQZCHHA,32.3704,,0,2019/4/1,1.177,1.177,2020/4/1,1.558,1.558,2015/9/10,1,0.15%,1,0.15%,1,1.50%
117,1513,易方达信息产业混合,YFDXXCYHH,32.3331,,0,2019/4/1,1.333,1.333,2020/4/1,1.764,1.764,2016/9/27,1,0.15%,1,0.15%,1,1.50%
118,595,嘉实泰和混合,JSTHHH,32.3154,0.43,1,2019/4/1,2.415,6.452,2020/4/1,2.708,7.216,2014/4/4,1,0.15%,1,0.15%,1,1.50%
119,6058,民生加银新兴成长混合,MSJYXXCZHH,32.2399,,0,2019/4/1,1.1523,1.1523,2020/4/1,1.5238,1.5238,2018/9/7,1,0.15%,1,0.15%,1,1.50%
120,1815,华泰柏瑞激励动力混合A,HTBRJLDLHHA,32.2119,,0,2019/4/1,1.397,1.462,2020/4/1,1.847,1.912,2015/10/28,1,0.15%,1,0.15%,1,1.50%
121,2079,前海开源中国稀缺资产混合C,QHKYZGXQZCHHC,32.1457,,0,2019/4/1,1.235,1.235,2020/4/1,1.632,1.632,2015/11/19,1,0.00%,,0.00%,0,1.50%
122,6072,民生加银创新成长混合A,MSJYCXCZHHA,32.1106,,0,2019/4/1,1.0414,1.0414,2020/4/1,1.3758,1.3758,2018/12/26,1,0.15%,1,0.15%,1,1.50%
123,977,长城环保主题混合,CCHBZTHH,32.0153,,0,2019/4/1,0.9939,0.9939,2020/4/1,1.3121,1.3121,2015/4/8,1,0.15%,1,0.15%,1,1.50%
124,5049,长安鑫旺价值混合A,CAXWJZHHA,32.0113,,0,2019/4/1,1.2027,1.2027,2020/4/1,1.5877,1.5877,2017/9/21,1,0.12%,1,0.12%,1,1.20%
125,5029,中银产业精选混合,ZYCYJXHH,31.97,,0,2019/4/30,1,1,2020/4/1,1.3197,1.3197,2019/4/30,1,0.15%,1,0.15%,1,1.50%
126,166,中海信息产业精选混合,ZHXXCYJXHH,31.94,,0,2019/4/1,1.0742,1.491,2020/4/1,1.4173,1.9672,2013/7/31,1,0.15%,1,0.15%,1,1.50%
127,519133,海富通改革驱动混合,HFTGGQDHH,31.9035,,0,2019/4/1,1.119,1.31,2020/4/1,1.476,1.667,2016/4/28,1,0.15%,1,0.15%,1,1.50%
128,2124,广发新兴产业混合A,GFXXCYHHA,31.8634,,0,2019/4/1,1.406,1.406,2020/4/1,1.854,1.854,2016/1/29,1,0.15%,1,0.15%,1,1.50%
129,20,景顺长城品质投资混合,JSCCPZTZHH,31.8249,,0,2019/4/1,2.033,2.201,2020/4/1,2.68,2.848,2013/3/19,1,0.15%,1,0.15%,1,1.50%
130,663,国投瑞银美丽中国混合,GTRYMLZGHH,31.8102,0.285,1,2019/4/1,1.511,1.897,2020/4/1,1.694,2.365,2014/6/24,1,0.15%,1,0.15%,1,1.50%
131,1417,汇添富医疗服务混合A,HTFYLFWHHA,31.7669,,0,2019/4/1,1.064,1.064,2020/4/1,1.402,1.402,2015/6/18,1,0.15%,1,0.15%,1,1.50%
132,519670,银河行业混合,YHHYHH,31.7312,0.33,1,2019/4/1,1.311,2.836,2020/4/1,1.403,3.258,2009/4/24,1,0.15%,1,0.15%,1,1.50%
133,398041,中海量化策略混合,ZHLHCLHH,31.7298,,0,2019/4/1,0.977,1.514,2020/4/1,1.287,1.824,2009/6/24,1,0.15%,1,0.15%,1,1.50%
134,180020,银华成长先锋混合,YHCZXFHH,31.6935,,0,2019/4/1,1.057,1.082,2020/4/1,1.392,1.417,2010/10/8,1,0.15%,1,0.15%,1,1.50%
135,519778,交银经济新动力混合A,JYJJXDLHHA,31.6261,,0,2019/4/1,1.4839,1.4839,2020/4/1,1.9532,1.9532,2016/10/20,1,0.15%,1,0.15%,1,1.50%
136,519672,银河蓝筹混合,YHLCHH,31.6056,,0,2019/4/1,2.373,2.373,2020/4/1,3.123,3.123,2010/7/16,1,0.15%,1,0.15%,1,1.50%
137,1869,招商制造业混合A,ZSZZYHHA,31.5391,,0,2019/4/1,1.189,1.309,2020/4/1,1.564,1.684,2015/12/2,1,0.15%,1,0.15%,1,1.50%
138,5738,长城智能产业灵活配置混合,CCZNCYLHPZHH,31.5249,,0,2019/4/1,1.1207,1.1207,2020/4/1,1.474,1.474,2018/6/8,1,0.15%,1,0.15%,1,1.50%
139,5136,华安幸福生活混合,HAXFSHHH,31.5246,,0,2019/4/1,1.056,1.056,2020/4/1,1.3889,1.3889,2017/10/26,1,0.15%,1,0.15%,1,1.50%
140,2249,招商境远灵活配置混合,ZSJYLHPZHH,31.4914,,0,2019/4/1,1.0641,1.0641,2020/4/1,1.3992,1.3992,2015/12/15,1,0.15%,1,0.15%,1,1.50%
