,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
129,160621,鹏华丰和债券(LOF)A,PHFHZQLOFA,12.7404,,0,2020-04-01,1.248,1.59,2021-04-01,1.407,1.749,2012-11-05,1,0.08%,1,0.08%,1,0.80%
130,005048,南华瑞扬纯债C,NHRYCZC,12.7354,,0,2020-04-01,0.8708,0.8708,2021-04-01,0.9817,0.9817,2017-12-26,1,0.00%,,,,
131,003401,工银可转债债券,GYKZZZQ,12.6449,,0,2020-04-01,1.2076,1.2076,2021-04-01,1.3603,1.3603,2016-12-14,1,0.08%,1,0.08%,1,0.80%
132,004993,中欧可转债债券A,ZOKZZZQA,12.6134,,0,2020-04-01,1.213,1.213,2021-04-01,1.366,1.366,2017-11-10,1,0.08%,1,0.08%,1,0.80%
133,006207,泰康裕泰债券A,TKYTZQA,12.5469,,0,2020-04-01,1.0385,1.0385,2021-04-01,1.1688,1.1688,2019-03-14,1,0.08%,1,0.08%,1,0.80%
134,070020,嘉实稳固收益债券C,JSWGSYZQC,12.4433,0.0861,4,2020-04-01,1.103,1.536,2021-04-01,1.151,1.67,2010-09-01,1,0.00%,,0.00%,0,0.00%
135,006208,泰康裕泰债券C,TKYTZQC,12.4361,,0,2020-04-01,1.0373,1.0373,2021-04-01,1.1663,1.1663,2019-03-14,1,0.00%,,,,
136,006141,广发集嘉债券C,GFJJZQC,12.4238,,0,2020-04-01,1.1156,1.1156,2021-04-01,1.2542,1.2542,2018-12-25,1,0.00%,,,,
137,630107,华商稳健双利债券B,HSWJSLZQB,12.4178,,0,2020-04-01,1.522,1.576,2021-04-01,1.711,1.765,2010-08-09,1,0.00%,,0.00%,0,0.00%
138,002969,易方达丰和债券,YFDFHZQ,12.4127,,0,2020-04-01,1.2463,1.2463,2021-04-01,1.401,1.401,2016-11-23,1,0.10%,1,0.10%,1,1.00%
139,006057,鹏华丰和债券(LOF)C,PHFHZQLOFC,12.3901,,0,2020-04-01,1.138,1.138,2021-04-01,1.279,1.279,2018-06-07,1,0.00%,,,,
